Date,Open,High,Low,Close,Adj Close,Volume
2003-12-15,55.750000,55.849998,52.900002,53.099998,42.136143,29900
2003-12-16,53.139999,53.220001,52.000000,52.049999,41.302952,27800
2003-12-17,52.049999,52.980000,51.549999,52.930000,42.001247,9800
2003-12-18,51.820000,53.189999,51.500000,52.250000,41.461647,12500
2003-12-19,52.009998,53.250000,51.360001,51.770000,41.080769,24300
2003-12-22,52.439999,52.439999,51.150002,52.060001,41.310902,6500
2003-12-23,51.610001,52.369999,51.549999,51.990002,41.255352,18700
2003-12-24,51.310001,52.430000,51.310001,52.290001,41.493397,2600
2003-12-26,52.740002,53.000000,52.000000,52.720001,41.834633,1200
2003-12-29,52.750000,53.500000,51.750000,53.150002,42.175835,12600
2003-12-30,53.439999,53.529999,52.889999,53.299999,42.294849,8600
2003-12-31,52.500000,53.639999,52.500000,52.860001,41.945717,14300
2004-01-02,53.500000,53.500000,52.500000,52.910000,41.985382,5000
2004-01-05,53.450001,53.500000,52.500000,53.160000,42.183781,12200
2004-01-06,53.480000,53.779999,52.910000,53.509998,42.461510,6900
2004-01-07,54.000000,55.259998,52.959999,55.259998,43.850163,35200
2004-01-08,55.299999,55.299999,53.099998,53.750000,42.651947,8700
2004-01-09,53.610001,55.549999,53.250000,53.279999,42.278999,8200
2004-01-12,55.439999,55.439999,53.419998,54.770000,43.461342,6100
2004-01-13,55.000000,55.029999,53.709999,54.299999,43.088394,8200
2004-01-14,55.299999,55.410000,54.459999,54.779999,43.469292,9800
2004-01-15,55.000000,55.029999,54.290001,54.740002,43.437531,11500
2004-01-16,55.000000,55.119999,54.740002,55.099998,43.723194,7100
2004-01-20,54.709999,55.000000,53.529999,53.799999,42.691616,15100
2004-01-21,53.160000,54.080002,53.000000,53.080002,42.120277,36700
2004-01-22,54.500000,54.500000,52.980000,53.320000,42.310734,8600
2004-01-23,53.880001,53.880001,52.900002,52.939999,42.009186,14900
2004-01-26,53.740002,53.740002,52.619999,52.990002,42.048847,11900
2004-01-27,53.009998,53.130001,52.250000,52.279999,41.485458,15500
2004-01-28,52.500000,52.849998,51.669998,51.669998,41.001415,11300
2004-01-29,51.509998,51.750000,51.099998,51.500000,40.866531,24400
2004-01-30,51.500000,51.900002,50.759998,50.759998,40.279324,12900
2004-02-02,50.869999,51.750000,50.860001,51.750000,41.064873,28200
2004-02-03,51.470001,51.880001,51.029999,51.369999,40.763355,3700
2004-02-04,51.200001,52.000000,50.650002,51.029999,40.493561,12800
2004-02-05,51.500000,51.500000,50.119999,50.480000,40.057110,22300
2004-02-06,50.650002,50.650002,50.070000,50.590000,40.144405,37800
2004-02-09,50.639999,50.650002,50.099998,50.400002,39.993633,27900
2004-02-10,50.099998,51.000000,50.099998,50.270000,39.890484,28600
2004-02-11,50.250000,50.630001,50.000000,50.259998,40.081863,12800
2004-02-12,50.650002,52.000000,50.340000,51.250000,40.871403,23500
2004-02-13,51.799999,52.470001,51.250000,52.459999,41.836357,17300
2004-02-17,52.500000,52.500000,51.810001,51.930000,41.413692,11500
2004-02-18,52.000000,52.000000,51.599998,51.849998,41.349869,7800
2004-02-19,52.099998,52.130001,51.430000,51.500000,41.070778,18700
2004-02-20,51.200001,52.000000,51.000000,51.439999,41.022911,14500
2004-02-23,51.240002,52.049999,51.230000,52.000000,41.469521,18200
2004-02-24,52.000000,52.279999,51.259998,52.279999,41.692806,4500
2004-02-25,52.099998,52.299999,51.990002,52.000000,41.469521,4700
2004-02-26,51.349998,52.299999,51.349998,51.840000,41.341908,16700
2004-02-27,51.650002,52.500000,51.610001,52.000000,41.469521,17200
2004-03-01,51.860001,52.230000,51.509998,52.000000,41.469521,11200
2004-03-02,51.840000,52.500000,51.560001,52.259998,41.676857,26800
2004-03-03,51.799999,52.349998,51.560001,51.919998,41.405712,8800
2004-03-04,52.240002,52.500000,51.799999,52.450001,41.828369,20100
2004-03-05,52.150002,52.500000,51.990002,52.500000,41.868256,12400
2004-03-08,52.500000,52.500000,51.910000,52.000000,41.469521,14700
2004-03-09,52.080002,52.500000,52.049999,52.450001,41.828369,5200
2004-03-10,52.119999,52.430000,51.779999,51.900002,41.389755,6700
2004-03-11,51.900002,51.959999,51.500000,51.500000,41.070778,10600
2004-03-12,52.450001,52.450001,51.250000,51.400002,40.991013,14000
2004-03-15,51.529999,51.720001,51.279999,51.400002,40.991013,8000
2004-03-16,51.709999,52.000000,51.250000,52.000000,41.469521,6900
2004-03-17,52.139999,52.340000,51.669998,52.060001,41.517368,8600
2004-03-18,52.200001,52.500000,52.009998,52.480000,41.852322,6400
2004-03-19,52.500000,52.500000,51.799999,51.849998,41.349869,22200
2004-03-22,52.349998,52.349998,51.029999,51.029999,40.695942,4200
2004-03-23,51.790001,51.790001,51.049999,51.580002,41.134567,5000
2004-03-24,51.599998,51.599998,51.049999,51.389999,40.983040,3900
2004-03-25,51.060001,51.400002,51.060001,51.209999,40.839493,4800
2004-03-26,51.049999,51.400002,51.049999,51.299999,40.911266,4700
2004-03-29,51.049999,51.369999,50.750000,51.099998,40.751774,9800
2004-03-30,51.400002,51.400002,51.049999,51.169998,40.807587,4400
2004-03-31,51.400002,51.400002,51.049999,51.049999,40.711906,14900
2004-04-01,51.369999,51.400002,51.270000,51.389999,40.983040,13200
2004-04-02,51.400002,51.500000,51.150002,51.490002,41.062817,10400
2004-04-05,51.500000,52.799999,51.279999,52.650002,41.987881,21200
2004-04-06,52.619999,53.150002,52.400002,53.150002,42.386620,17400
2004-04-07,53.279999,53.490002,52.889999,53.310001,42.514225,9800
2004-04-08,53.590000,54.470001,53.169998,54.160000,43.192089,15000
2004-04-12,53.990002,54.470001,53.990002,54.270000,43.279812,6700
2004-04-13,54.000000,54.540001,53.009998,53.430000,42.609924,13300
2004-04-14,53.380001,53.590000,53.009998,53.299999,42.506248,16300
2004-04-15,53.450001,53.669998,53.000000,53.599998,42.745495,3400
2004-04-16,53.320000,54.299999,53.320000,54.299999,43.303745,3500
2004-04-19,54.450001,54.450001,53.549999,53.689999,42.817265,9600
2004-04-20,53.450001,54.230000,52.549999,53.790001,42.897011,5300
2004-04-21,53.020000,54.009998,52.000000,53.860001,42.952843,9600
2004-04-22,53.500000,54.500000,53.500000,54.490002,43.455265,6700
2004-04-23,54.500000,54.750000,53.250000,54.200001,43.223995,118400
2004-04-26,54.500000,54.520000,53.020000,53.860001,42.952843,12200
2004-04-27,53.860001,54.090000,53.040001,53.189999,42.418526,6000
2004-04-28,53.299999,53.830002,53.009998,53.040001,42.298885,6200
2004-04-29,53.029999,53.700001,52.430000,52.750000,42.067638,7800
2004-04-30,52.660000,53.520000,52.540001,52.919998,42.203205,7500
2004-05-03,53.040001,54.240002,52.599998,54.240002,43.255890,19300
2004-05-04,54.299999,55.660000,53.990002,55.000000,43.861977,19500
2004-05-05,55.700001,55.950001,54.980000,55.950001,44.619598,10900
2004-05-06,55.500000,56.000000,54.220001,54.220001,43.239952,19400
2004-05-07,54.000000,54.430000,52.779999,52.820000,42.123451,9500
2004-05-10,54.000000,54.000000,52.970001,53.419998,42.601933,5900
2004-05-11,53.910000,54.320000,53.080002,53.520000,42.681686,6400
2004-05-12,54.000000,54.349998,53.320000,53.790001,43.098331,3100
2004-05-13,53.520000,54.500000,52.950001,52.950001,42.425301,3900
2004-05-14,52.959999,53.480000,52.380001,53.009998,42.473373,4900
2004-05-17,52.980000,52.980000,51.750000,52.139999,41.776306,9900
2004-05-18,52.259998,52.279999,52.000000,52.009998,41.672153,6900
2004-05-19,52.450001,52.939999,51.849998,52.009998,41.672153,19000
2004-05-20,52.349998,52.560001,52.180000,52.410000,41.992641,4700
2004-05-21,52.639999,53.330002,52.570000,52.980000,42.449329,11200
2004-05-24,53.439999,54.730000,53.299999,54.470001,43.643173,14800
2004-05-25,54.770000,55.099998,54.419998,55.099998,44.147945,3600
2004-05-26,56.000000,56.250000,55.459999,55.959999,44.837021,15300
2004-05-27,55.480000,56.250000,55.480000,56.000000,44.869053,6100
2004-05-28,56.490002,56.540001,55.549999,55.570000,44.524525,5900
2004-06-01,55.549999,56.360001,55.310001,56.240002,45.061359,9800
2004-06-02,55.570000,56.270000,55.299999,56.270000,45.085388,8200
2004-06-03,55.320000,56.619999,55.320000,56.119999,44.965202,14500
2004-06-04,56.820000,57.650002,56.570000,57.200001,45.830547,10100
2004-06-07,57.500000,57.750000,57.000000,57.599998,46.151031,17200
2004-06-08,57.950001,57.950001,57.169998,57.650002,46.191090,7700
2004-06-09,56.959999,57.459999,56.779999,57.369999,45.966751,4900
2004-06-10,57.520000,58.020000,57.360001,58.020000,46.487549,8300
2004-06-14,58.450001,58.560001,57.290001,57.290001,45.902660,12500
2004-06-15,58.080002,58.080002,56.529999,56.529999,45.293720,33000
2004-06-16,56.450001,57.520000,56.290001,56.430000,45.213593,3000
2004-06-17,57.970001,57.970001,55.849998,55.860001,44.756901,4600
2004-06-18,56.049999,58.009998,55.540001,57.230000,45.854588,15300
2004-06-21,56.759998,58.580002,56.759998,58.250000,46.671841,6000
2004-06-22,57.750000,58.990002,57.750000,58.770000,47.088493,6600
2004-06-23,58.090000,59.000000,58.090000,58.400002,46.792023,7800
2004-06-24,59.150002,59.150002,58.049999,58.049999,46.511600,4200
2004-06-25,57.779999,58.990002,57.430000,58.950001,47.232697,15100
2004-06-28,58.740002,58.980000,57.750000,57.770000,46.287239,10900
2004-06-29,57.750000,58.959999,57.750000,58.189999,46.623779,8200
2004-06-30,58.049999,58.580002,57.770000,57.770000,46.287239,4600
2004-07-01,58.000000,58.529999,57.349998,57.349998,45.950718,7900
2004-07-02,57.959999,58.500000,57.959999,58.470001,46.848095,2600
2004-07-06,58.509998,59.000000,58.020000,58.939999,47.224693,9000
2004-07-07,58.990002,58.990002,58.509998,58.709999,47.040401,3300
2004-07-08,58.939999,58.939999,57.400002,57.400002,45.990791,2700
2004-07-09,57.000000,58.750000,56.029999,56.310001,45.117451,3500
2004-07-12,56.810001,59.000000,56.810001,57.889999,46.383389,10400
2004-07-13,57.700001,59.000000,57.700001,58.889999,47.184635,19000
2004-07-14,58.009998,58.970001,57.889999,58.209999,46.639809,3300
2004-07-15,58.299999,58.299999,57.770000,57.939999,46.423454,3000
2004-07-16,57.889999,57.919998,56.540001,56.570000,45.325775,4200
2004-07-19,58.580002,58.580002,56.150002,56.209999,45.037342,4500
2004-07-20,56.599998,57.160000,55.619999,56.049999,44.909130,10100
2004-07-21,55.480000,57.099998,55.279999,56.000000,44.869053,12500
2004-07-22,56.610001,56.810001,56.020000,56.490002,45.261658,9200
2004-07-23,56.060001,57.000000,54.820000,56.509998,45.277695,12500
2004-07-26,57.099998,57.099998,55.700001,56.000000,44.869053,15900
2004-07-27,56.000000,56.549999,55.700001,56.480000,45.253662,9900
2004-07-28,56.500000,56.500000,55.000000,56.230000,45.053341,4900
2004-07-29,56.970001,56.970001,54.830002,55.189999,44.220051,15300
2004-07-30,54.810001,56.900002,54.810001,56.689999,45.421925,12600
2004-08-02,56.880001,56.880001,56.000000,56.680000,45.413898,6700
2004-08-03,55.779999,56.720001,55.139999,55.139999,44.180012,12200
2004-08-04,55.970001,56.770000,54.320000,56.770000,45.485989,2800
2004-08-05,55.529999,55.910000,54.279999,54.279999,43.490940,1600
2004-08-06,55.889999,56.520000,52.500000,53.150002,42.585545,5300
2004-08-09,55.049999,55.049999,52.000000,53.000000,42.465378,10800
2004-08-10,52.939999,54.520000,52.099998,53.549999,42.906052,15900
2004-08-11,51.720001,53.119999,51.520000,52.480000,42.245964,5800
2004-08-12,52.950001,52.950001,51.970001,52.230000,42.044697,6900
2004-08-13,52.480000,52.950001,52.000000,52.000000,41.859562,11200
2004-08-16,52.000000,52.869999,51.250000,52.250000,42.060791,3800
2004-08-17,52.720001,52.840000,52.259998,52.799999,42.503540,11500
2004-08-18,52.849998,54.970001,52.849998,54.970001,44.250381,9000
2004-08-19,52.299999,54.500000,52.299999,53.900002,43.389046,4800
2004-08-20,54.320000,56.000000,53.750000,55.980000,45.063408,6500
2004-08-23,56.230000,56.230000,54.209999,55.419998,44.612625,6200
2004-08-24,55.500000,56.000000,54.549999,55.680000,44.821918,3500
2004-08-25,55.869999,55.869999,54.540001,55.320000,44.532120,4200
2004-08-26,54.340000,55.919998,54.340000,55.610001,44.765568,2400
2004-08-27,56.419998,56.419998,55.549999,56.070000,45.135872,3800
2004-08-30,55.270000,56.980000,55.270000,55.810001,44.926567,8100
2004-08-31,56.959999,56.959999,55.860001,56.330002,45.345173,2000
2004-09-01,54.549999,57.480000,54.549999,54.619999,43.968639,8700
2004-09-02,54.750000,55.750000,54.430000,55.750000,44.878262,3100
2004-09-03,54.220001,56.049999,54.220001,55.759998,44.886303,800
2004-09-07,54.400002,56.560001,54.400002,55.599998,44.757526,1500
2004-09-08,57.040001,57.040001,53.509998,54.799999,44.113541,13100
2004-09-09,55.360001,55.360001,54.009998,54.250000,43.670780,6500
2004-09-10,55.250000,55.250000,53.000000,54.450001,43.831768,7700
2004-09-13,55.130001,55.130001,54.400002,54.560001,43.920330,4600
2004-09-14,55.599998,55.790001,53.799999,54.900002,44.194031,12700
2004-09-15,53.060001,54.740002,53.060001,54.700001,44.033028,12100
2004-09-16,54.700001,54.700001,53.080002,54.590000,43.944477,11200
2004-09-17,54.540001,54.820000,53.630001,53.900002,43.389046,13500
2004-09-20,53.650002,54.380001,53.509998,54.160000,43.598331,4400
2004-09-21,53.200001,53.950001,53.200001,53.660000,43.195831,10600
2004-09-22,53.099998,54.180000,53.000000,53.119999,42.761143,6500
2004-09-23,53.139999,53.380001,52.599998,52.630001,42.366707,2900
2004-09-24,52.590000,52.980000,52.389999,52.779999,42.487446,1600
2004-09-27,52.250000,53.150002,52.240002,52.240002,42.052757,1900
2004-09-28,53.169998,53.169998,52.500000,52.500000,42.262054,4300
2004-09-29,52.549999,53.689999,52.250000,53.689999,43.219982,7100
2004-09-30,53.720001,54.250000,53.040001,54.020000,43.485649,10100
2004-10-01,54.720001,54.849998,54.000000,54.799999,44.113541,7000
2004-10-04,54.970001,54.990002,53.720001,54.779999,44.097435,11100
2004-10-05,54.799999,54.990002,53.830002,54.360001,43.759338,7800
2004-10-06,53.720001,54.709999,53.720001,54.439999,43.823727,5900
2004-10-07,53.740002,54.950001,53.740002,54.029999,43.493694,4300
2004-10-08,54.490002,54.490002,53.740002,54.310001,43.719082,3800
2004-10-11,54.200001,54.610001,53.470001,53.720001,43.244144,5100
2004-10-12,54.830002,54.830002,53.529999,54.590000,43.944477,5500
2004-10-13,54.000000,54.540001,53.759998,53.759998,43.276352,5700
2004-10-14,54.560001,54.560001,53.270000,53.740002,43.260220,3200
2004-10-15,53.950001,53.950001,53.889999,53.900002,43.389046,500
2004-10-18,53.990002,54.000000,53.259998,53.259998,42.873840,1200
2004-10-19,53.279999,54.459999,53.279999,54.000000,43.469540,1400
2004-10-20,53.830002,53.830002,52.599998,53.299999,42.906036,14600
2004-10-21,53.299999,54.060001,52.560001,52.730000,42.447208,6000
2004-10-22,52.500000,52.770000,52.250000,52.700001,42.423042,8600
2004-10-25,52.560001,52.900002,52.400002,52.900002,42.584053,5400
2004-10-26,52.980000,53.770000,52.639999,52.730000,42.447208,4500
2004-10-27,52.509998,53.860001,52.509998,53.290001,42.897991,3800
2004-10-28,53.000000,53.369999,52.669998,52.869999,42.559895,7900
2004-10-29,52.740002,53.110001,52.639999,52.860001,42.551857,3900
2004-11-01,52.070000,52.630001,52.070000,52.299999,42.101051,7100
2004-11-02,52.000000,52.869999,52.000000,52.279999,42.084953,7600
2004-11-03,53.150002,53.150002,52.500000,52.830002,42.527702,9300
2004-11-04,52.020000,53.000000,52.020000,52.430000,42.205708,6500
2004-11-05,52.750000,52.750000,52.279999,52.349998,42.141293,5600
2004-11-08,53.119999,53.119999,52.360001,52.360001,42.149357,9100
2004-11-09,52.009998,52.570000,52.009998,52.349998,42.343468,3300
2004-11-10,52.990002,52.990002,52.220001,52.990002,42.861126,7800
2004-11-11,52.000000,53.430000,52.000000,53.430000,43.217033,5000
2004-11-12,52.110001,53.959999,52.110001,53.599998,43.354538,9900
2004-11-15,52.160000,53.980000,52.160000,53.980000,43.661884,6700
2004-11-16,52.759998,52.930000,52.500000,52.669998,42.602295,2900
2004-11-17,53.470001,53.480000,52.430000,52.680000,42.610397,7100
2004-11-18,53.470001,53.889999,52.560001,52.970001,42.844963,2900
2004-11-19,52.009998,53.950001,52.009998,52.669998,42.602295,3900
2004-11-22,52.020000,52.900002,52.020000,52.750000,42.667011,7400
2004-11-23,52.040001,53.549999,52.040001,53.150002,42.990559,7500
2004-11-24,52.099998,53.349998,52.099998,53.349998,43.152336,3400
2004-11-26,53.799999,53.970001,53.139999,53.939999,43.629559,1400
2004-11-29,53.119999,53.939999,52.070000,53.880001,43.581017,2900
2004-11-30,53.000000,53.939999,52.419998,52.419998,42.400085,3000
2004-12-01,52.110001,53.900002,52.110001,53.130001,42.974392,5800
2004-12-02,53.880001,54.660000,53.360001,54.500000,44.082497,7500
2004-12-03,54.500000,54.750000,54.250000,54.549999,44.122948,5100
2004-12-06,54.500000,54.869999,54.240002,54.490002,44.074413,8400
2004-12-07,53.560001,54.610001,53.560001,53.560001,43.322197,7200
2004-12-08,54.820000,54.820000,53.900002,54.740002,44.276638,7900
2004-12-09,54.820000,54.820000,54.000000,54.660000,44.211906,1800
2004-12-10,54.599998,54.720001,53.590000,54.200001,43.839851,6300
2004-12-13,53.070000,54.750000,53.070000,54.259998,43.888386,8200
2004-12-14,53.320000,54.930000,53.320000,54.869999,44.381786,6700
2004-12-15,54.099998,55.000000,54.099998,55.000000,44.486931,3800
2004-12-16,53.549999,54.990002,53.549999,54.720001,44.260464,9600
2004-12-17,53.900002,55.270000,53.900002,54.480000,44.066326,13400
2004-12-20,54.299999,55.139999,54.299999,54.779999,44.308998,15800
2004-12-21,53.950001,55.189999,53.950001,55.189999,44.640610,5100
2004-12-22,54.990002,55.419998,54.250000,55.410000,44.818569,19800
2004-12-23,54.900002,55.000000,54.570000,55.000000,44.486931,9900
2004-12-27,54.369999,55.570000,54.369999,55.570000,44.947979,5900
2004-12-28,55.709999,55.950001,55.209999,55.950001,45.255348,4400
2004-12-29,56.230000,56.950001,55.750000,56.900002,46.023769,14800
2004-12-30,56.939999,57.860001,56.590000,57.299999,46.347313,5800
2004-12-31,57.259998,57.450001,56.830002,57.049999,46.145069,6400
2005-01-03,55.730000,57.279999,55.730000,56.580002,45.764923,6600
2005-01-04,57.529999,57.529999,55.320000,55.849998,45.174461,6400
2005-01-05,55.320000,55.830002,54.480000,54.740002,44.276638,3200
2005-01-06,54.320000,54.759998,53.880001,54.259998,43.888386,7100
2005-01-07,54.209999,54.700001,53.430000,53.430000,43.217033,6300
2005-01-10,53.959999,54.889999,53.889999,53.889999,43.589108,4300
2005-01-11,53.950001,54.700001,53.520000,54.700001,44.244278,5300
2005-01-12,53.529999,54.340000,53.450001,54.340000,43.953091,5800
2005-01-13,54.020000,54.500000,53.189999,53.349998,43.152336,11900
2005-01-14,53.200001,54.180000,53.200001,53.590000,43.346451,5400
2005-01-18,53.500000,54.200001,52.950001,54.200001,43.839851,25200
2005-01-19,54.250000,54.419998,53.310001,53.439999,43.225128,10000
2005-01-20,53.110001,54.459999,53.110001,54.320000,43.936928,6900
2005-01-21,54.500000,54.500000,53.230000,53.799999,43.516312,3600
2005-01-24,53.320000,54.029999,53.320000,53.810001,43.524414,3600
2005-01-25,54.500000,54.500000,53.599998,53.599998,43.354538,3900
2005-01-26,53.560001,54.500000,53.560001,54.459999,44.050167,1400
2005-01-27,53.480000,54.450001,53.480000,54.099998,43.758961,6500
2005-01-28,54.500000,54.500000,53.750000,53.750000,43.475872,3800
2005-01-31,53.310001,53.860001,53.279999,53.580002,43.338367,5600
2005-02-01,53.580002,54.000000,53.580002,53.930000,43.621452,7100
2005-02-02,54.000000,54.000000,53.849998,54.000000,43.678093,3600
2005-02-03,54.500000,54.500000,53.660000,54.250000,43.880299,6300
2005-02-04,54.250000,54.250000,54.150002,54.250000,43.880299,8500
2005-02-07,53.900002,54.250000,53.900002,53.950001,43.637653,7600
2005-02-08,54.529999,54.910000,53.990002,54.889999,44.397968,11200
2005-02-09,53.750000,54.889999,53.750000,53.820000,43.731682,5000
2005-02-10,53.529999,54.590000,53.529999,53.770000,43.691040,4300
2005-02-11,53.529999,54.849998,53.509998,54.450001,44.243576,10200
2005-02-14,54.400002,54.709999,53.700001,54.430000,44.227333,10200
2005-02-15,54.689999,54.689999,53.639999,54.090000,43.951054,19200
2005-02-16,54.570000,54.880001,53.990002,54.630001,44.389839,12200
2005-02-17,53.959999,54.639999,53.959999,54.200001,44.040436,10300
2005-02-18,53.849998,54.209999,53.590000,53.619999,43.569160,13700
2005-02-22,54.080002,54.080002,53.169998,53.470001,43.447266,10100
2005-02-23,53.650002,53.650002,53.070000,53.279999,43.292892,3400
2005-02-24,53.000000,53.029999,52.549999,53.020000,43.081623,7900
2005-02-25,52.320000,53.560001,52.320000,53.279999,43.292892,13100
2005-02-28,52.680000,53.619999,52.680000,53.619999,43.569160,17000
2005-03-01,53.150002,53.990002,53.150002,53.990002,43.869801,7300
2005-03-02,53.320000,53.900002,53.320000,53.500000,43.471642,4200
2005-03-03,53.970001,53.970001,53.230000,53.540001,43.504158,700
2005-03-04,53.540001,53.540001,53.540001,53.540001,43.504158,0
2005-03-07,54.000000,54.250000,53.080002,53.820000,43.731682,15600
2005-03-08,53.650002,53.650002,52.750000,52.840000,42.935371,8700
2005-03-09,53.689999,53.689999,52.770000,53.250000,43.268501,4300
2005-03-10,52.599998,53.400002,52.599998,53.180000,43.211632,6100
2005-03-11,53.180000,53.490002,52.599998,52.939999,43.016613,5400
2005-03-14,53.750000,53.770000,52.759998,52.799999,42.902866,10100
2005-03-15,52.740002,52.740002,52.590000,52.590000,42.732235,300
2005-03-16,52.580002,52.919998,52.320000,52.689999,42.813480,3000
2005-03-17,53.080002,53.160000,52.369999,52.869999,42.959736,5200
2005-03-18,52.980000,53.000000,51.630001,52.040001,42.285332,28000
2005-03-21,52.500000,52.500000,51.860001,52.299999,42.496590,4200
2005-03-22,52.820000,52.820000,52.020000,52.529999,42.683475,2700
2005-03-23,52.599998,52.950001,51.750000,51.959999,42.220318,7600
2005-03-24,52.299999,52.380001,52.119999,52.189999,42.407215,4100
2005-03-28,52.000000,52.740002,51.830002,52.720001,42.837864,4300
2005-03-29,52.160000,52.930000,52.160000,52.759998,42.870358,3200
2005-03-30,53.049999,53.049999,52.110001,52.110001,42.342201,4400
2005-03-31,52.730000,52.740002,52.000000,52.310001,42.504723,8600
2005-04-01,52.049999,52.849998,51.830002,51.930000,42.195946,5600
2005-04-04,52.139999,52.360001,51.799999,52.200001,42.415333,2000
2005-04-05,51.950001,52.380001,51.900002,52.380001,42.561588,4800
2005-04-06,52.000000,52.320000,51.799999,51.889999,42.163414,4400
2005-04-07,52.279999,52.299999,51.869999,51.910000,42.179699,1500
2005-04-08,51.650002,52.029999,51.650002,51.889999,42.163414,4700
2005-04-11,51.560001,52.209999,51.500000,51.860001,42.139065,5500
2005-04-12,51.500000,52.169998,51.500000,51.599998,41.927799,5500
2005-04-13,52.110001,52.799999,51.500000,52.000000,42.252831,12400
2005-04-14,51.549999,51.950001,51.500000,51.500000,41.846546,10200
2005-04-15,51.500000,51.869999,51.500000,51.720001,42.025307,5600
2005-04-18,52.160000,52.160000,51.529999,51.830002,42.114697,8600
2005-04-19,52.590000,52.619999,51.509998,52.000000,42.252831,27800
2005-04-20,52.650002,52.650002,51.500000,51.580002,41.911552,14100
2005-04-21,52.150002,52.150002,51.500000,51.520000,41.862789,3900
2005-04-22,51.500000,51.799999,50.560001,50.570000,41.090862,19400
2005-04-25,50.310001,50.950001,50.310001,50.700001,41.196495,4200
2005-04-26,51.000000,51.459999,48.759998,48.849998,39.693287,9000
2005-04-27,48.340000,48.340000,46.509998,47.779999,38.823841,17400
2005-04-28,48.000000,49.240002,46.000000,46.900002,38.108784,31900
2005-04-29,46.779999,47.720001,46.779999,47.720001,38.775085,8000
2005-05-02,48.009998,48.529999,47.650002,48.529999,39.433258,8400
2005-05-03,49.349998,49.730000,48.799999,49.730000,40.408329,19400
2005-05-04,49.500000,52.299999,49.459999,52.299999,42.496590,20900
2005-05-05,51.000000,52.070000,51.000000,52.000000,42.252831,11400
2005-05-06,51.320000,52.299999,51.119999,51.770000,42.065933,4700
2005-05-09,51.099998,52.459999,51.099998,52.459999,42.626595,9400
2005-05-10,52.439999,52.439999,51.599998,51.919998,42.187809,7300
2005-05-11,52.349998,52.349998,51.150002,51.650002,42.171490,22400
2005-05-12,51.750000,52.349998,51.349998,51.799999,42.293938,30700
2005-05-13,52.189999,52.189999,51.020000,51.020000,41.657101,26700
2005-05-16,51.790001,51.790001,50.310001,50.560001,41.281517,14800
2005-05-17,50.209999,50.700001,50.160000,50.700001,41.395832,9400
2005-05-18,50.939999,51.000000,50.029999,50.990002,41.632603,21000
2005-05-19,51.389999,51.500000,50.180000,50.630001,41.338676,16000
2005-05-20,49.830002,50.490002,49.520000,49.790001,40.652828,26100
2005-05-23,50.540001,50.619999,48.880001,49.320000,40.269085,18200
2005-05-24,48.410000,49.270000,48.410000,49.000000,40.007809,11100
2005-05-25,49.369999,49.500000,48.310001,48.730000,39.787361,21500
2005-05-26,49.349998,49.349998,48.419998,48.840000,39.877171,8400
2005-05-27,48.840000,49.049999,48.619999,48.799999,39.844513,8400
2005-05-31,49.450001,49.450001,48.500000,48.500000,39.599552,19400
2005-06-01,48.430000,49.000000,48.430000,48.560001,39.648540,8000
2005-06-02,48.799999,48.900002,48.590000,48.860001,39.893490,5200
2005-06-03,48.430000,48.779999,48.169998,48.360001,39.485245,14000
2005-06-06,48.950001,49.669998,48.730000,49.419998,40.350716,14100
2005-06-07,49.389999,49.619999,49.110001,49.250000,40.211906,11600
2005-06-08,48.750000,48.990002,48.669998,48.830002,39.868996,15200
2005-06-09,49.369999,49.369999,48.200001,48.299999,39.436268,8300
2005-06-10,48.220001,48.349998,48.070000,48.240002,39.387272,3400
2005-06-13,48.759998,48.759998,48.279999,48.580002,39.664875,9800
2005-06-14,48.040001,48.590000,48.000000,48.040001,39.223984,10200
2005-06-15,48.480000,48.480000,47.750000,47.820000,39.044346,11300
2005-06-16,48.459999,48.459999,47.770000,48.000000,39.191315,26200
2005-06-17,48.000000,48.090000,47.750000,48.090000,39.264790,26400
2005-06-20,48.400002,48.400002,47.049999,47.070000,38.431969,19700
2005-06-21,47.000000,47.730000,47.000000,47.500000,38.783077,13000
2005-06-22,48.139999,48.139999,47.500000,47.970001,39.166813,6500
2005-06-23,48.400002,48.400002,47.709999,47.709999,38.954536,4500
2005-06-24,47.119999,48.000000,47.090000,48.000000,39.191315,45400
2005-06-27,47.200001,47.980000,47.200001,47.799999,39.028019,4900
2005-06-28,47.340000,50.000000,47.340000,49.849998,40.701820,29600
2005-06-29,49.849998,50.970001,49.849998,50.090000,40.897774,10900
2005-06-30,50.730000,50.730000,50.200001,50.540001,41.265175,5500
2005-07-01,49.959999,49.959999,48.910000,49.009998,40.015965,12400
2005-07-05,49.009998,51.349998,49.009998,51.200001,41.804070,16000
2005-07-06,50.590000,51.299999,50.549999,51.000000,41.640774,10400
2005-07-07,51.000000,52.119999,50.910000,51.910000,42.383785,19600
2005-07-08,52.099998,52.200001,51.389999,52.000000,42.457268,21700
2005-07-11,51.610001,53.000000,51.450001,52.990002,43.265564,12500
2005-07-12,52.590000,53.930000,52.580002,53.220001,43.453373,4900
2005-07-13,53.330002,53.549999,52.660000,52.959999,43.241096,6900
2005-07-14,51.990002,53.250000,51.990002,52.980000,43.257404,12300
2005-07-15,52.349998,53.150002,52.220001,52.500000,42.865501,41100
